layer_name,token_index,expert_index,logit,probability
encoder.block.7.layer.1.mlp.router,14,0,0.0,0.9154301285743713
encoder.block.7.layer.1.mlp.router,14,1,0.0,0.9154301285743713
encoder.block.7.layer.1.mlp.router,14,2,0.0,0.9154301285743713
encoder.block.7.layer.1.mlp.router,14,3,0.0,0.9154301285743713
encoder.block.7.layer.1.mlp.router,14,4,0.0,0.9154301285743713
encoder.block.7.layer.1.mlp.router,14,5,1.0,0.9154301285743713
encoder.block.7.layer.1.mlp.router,14,6,0.0,0.9154301285743713
encoder.block.7.layer.1.mlp.router,14,7,0.0,0.9154301285743713
encoder.block.7.layer.1.mlp.router,15,0,0.0,0.7139463424682617
encoder.block.7.layer.1.mlp.router,15,1,0.0,0.7139463424682617
encoder.block.7.layer.1.mlp.router,15,2,0.0,0.7139463424682617
encoder.block.7.layer.1.mlp.router,15,3,0.0,0.7139463424682617
encoder.block.7.layer.1.mlp.router,15,4,0.0,0.7139463424682617
encoder.block.7.layer.1.mlp.router,15,5,0.0,0.7139463424682617
encoder.block.7.layer.1.mlp.router,15,6,0.0,0.7139463424682617
encoder.block.7.layer.1.mlp.router,15,7,1.0,0.7139463424682617
encoder.block.7.layer.1.mlp.router,16,0,0.0,0.8838633298873901
encoder.block.7.layer.1.mlp.router,16,1,0.0,0.8838633298873901
encoder.block.7.layer.1.mlp.router,16,2,0.0,0.8838633298873901
encoder.block.7.layer.1.mlp.router,16,3,0.0,0.8838633298873901
encoder.block.7.layer.1.mlp.router,16,4,0.0,0.8838633298873901
encoder.block.7.layer.1.mlp.router,16,5,0.0,0.8838633298873901
encoder.block.7.layer.1.mlp.router,16,6,0.0,0.8838633298873901
encoder.block.7.layer.1.mlp.router,16,7,1.0,0.8838633298873901
encoder.block.9.layer.1.mlp.router,0,0,0.0,1.0
encoder.block.9.layer.1.mlp.router,0,1,0.0,1.0
encoder.block.9.layer.1.mlp.router,0,2,0.0,1.0
encoder.block.9.layer.1.mlp.router,0,3,0.0,1.0
encoder.block.9.layer.1.mlp.router,0,4,1.0,1.0
encoder.block.9.layer.1.mlp.router,0,5,0.0,1.0
encoder.block.9.layer.1.mlp.router,0,6,0.0,1.0
encoder.block.9.layer.1.mlp.router,0,7,0.0,1.0
encoder.block.9.layer.1.mlp.router,1,0,0.0,1.0
encoder.block.9.layer.1.mlp.router,1,1,0.0,1.0
encoder.block.9.layer.1.mlp.router,1,2,0.0,1.0
encoder.block.9.layer.1.mlp.router,1,3,0.0,1.0
encoder.block.9.layer.1.mlp.router,1,4,0.0,1.0
encoder.block.9.layer.1.mlp.router,1,5,0.0,1.0
encoder.block.9.layer.1.mlp.router,1,6,1.0,1.0
encoder.block.9.layer.1.mlp.router,1,7,0.0,1.0
encoder.block.9.layer.1.mlp.router,2,0,0.0,0.9866502285003662
encoder.block.9.layer.1.mlp.router,2,1,0.0,0.9866502285003662
encoder.block.9.layer.1.mlp.router,2,2,0.0,0.9866502285003662
encoder.block.9.layer.1.mlp.router,2,3,0.0,0.9866502285003662
encoder.block.9.layer.1.mlp.router,2,4,0.0,0.9866502285003662
encoder.block.9.layer.1.mlp.router,2,5,0.0,0.9866502285003662
encoder.block.9.layer.1.mlp.router,2,6,1.0,0.9866502285003662
encoder.block.9.layer.1.mlp.router,2,7,0.0,0.9866502285003662
encoder.block.9.layer.1.mlp.router,3,0,0.0,1.0
encoder.block.9.layer.1.mlp.router,3,1,0.0,1.0
encoder.block.9.layer.1.mlp.router,3,2,0.0,1.0
encoder.block.9.layer.1.mlp.router,3,3,0.0,1.0
encoder.block.9.layer.1.mlp.router,3,4,1.0,1.0
encoder.block.9.layer.1.mlp.router,3,5,0.0,1.0
encoder.block.9.layer.1.mlp.router,3,6,0.0,1.0
encoder.block.9.layer.1.mlp.router,3,7,0.0,1.0
encoder.block.9.layer.1.mlp.router,4,0,1.0,1.0
encoder.block.9.layer.1.mlp.router,4,1,0.0,1.0
encoder.block.9.layer.1.mlp.router,4,2,0.0,1.0
encoder.block.9.layer.1.mlp.router,4,3,0.0,1.0
encoder.block.9.layer.1.mlp.router,4,4,0.0,1.0
encoder.block.9.layer.1.mlp.router,4,5,0.0,1.0
encoder.block.9.layer.1.mlp.router,4,6,0.0,1.0
encoder.block.9.layer.1.mlp.router,4,7,0.0,1.0
encoder.block.9.layer.1.mlp.router,5,0,0.0,1.0
encoder.block.9.layer.1.mlp.router,5,1,0.0,1.0
encoder.block.9.layer.1.mlp.router,5,2,0.0,1.0
encoder.block.9.layer.1.mlp.router,5,3,0.0,1.0
encoder.block.9.layer.1.mlp.router,5,4,0.0,1.0
encoder.block.9.layer.1.mlp.router,5,5,1.0,1.0
encoder.block.9.layer.1.mlp.router,5,6,0.0,1.0
encoder.block.9.layer.1.mlp.router,5,7,0.0,1.0
encoder.block.9.layer.1.mlp.router,6,0,0.0,1.0
encoder.block.9.layer.1.mlp.router,6,1,0.0,1.0
encoder.block.9.layer.1.mlp.router,6,2,0.0,1.0
encoder.block.9.layer.1.mlp.router,6,3,0.0,1.0
encoder.block.9.layer.1.mlp.router,6,4,1.0,1.0
encoder.block.9.layer.1.mlp.router,6,5,0.0,1.0
encoder.block.9.layer.1.mlp.router,6,6,0.0,1.0
encoder.block.9.layer.1.mlp.router,6,7,0.0,1.0
encoder.block.9.layer.1.mlp.router,7,0,0.0,1.0
encoder.block.9.layer.1.mlp.router,7,1,0.0,1.0
encoder.block.9.layer.1.mlp.router,7,2,0.0,1.0
encoder.block.9.layer.1.mlp.router,7,3,0.0,1.0
encoder.block.9.layer.1.mlp.router,7,4,1.0,1.0
encoder.block.9.layer.1.mlp.router,7,5,0.0,1.0
encoder.block.9.layer.1.mlp.router,7,6,0.0,1.0
encoder.block.9.layer.1.mlp.router,7,7,0.0,1.0
encoder.block.9.layer.1.mlp.router,8,0,0.0,0.9841912984848022
encoder.block.9.layer.1.mlp.router,8,1,0.0,0.9841912984848022
encoder.block.9.layer.1.mlp.router,8,2,0.0,0.9841912984848022
encoder.block.9.layer.1.mlp.router,8,3,0.0,0.9841912984848022
encoder.block.9.layer.1.mlp.router,8,4,0.0,0.9841912984848022
encoder.block.9.layer.1.mlp.router,8,5,1.0,0.9841912984848022
encoder.block.9.layer.1.mlp.router,8,6,0.0,0.9841912984848022
encoder.block.9.layer.1.mlp.router,8,7,0.0,0.9841912984848022
encoder.block.9.layer.1.mlp.router,9,0,0.0,0.8771252036094666
encoder.block.9.layer.1.mlp.router,9,1,0.0,0.8771252036094666
encoder.block.9.layer.1.mlp.router,9,2,0.0,0.8771252036094666
encoder.block.9.layer.1.mlp.router,9,3,0.0,0.8771252036094666
encoder.block.9.layer.1.mlp.router,9,4,0.0,0.8771252036094666
encoder.block.9.layer.1.mlp.router,9,5,0.0,0.8771252036094666
encoder.block.9.layer.1.mlp.router,9,6,1.0,0.8771252036094666
encoder.block.9.layer.1.mlp.router,9,7,0.0,0.8771252036094666
encoder.block.9.layer.1.mlp.router,10,0,0.0,0.9999998807907104
encoder.block.9.layer.1.mlp.router,10,1,0.0,0.9999998807907104
encoder.block.9.layer.1.mlp.router,10,2,1.0,0.9999998807907104
encoder.block.9.layer.1.mlp.router,10,3,0.0,0.9999998807907104
encoder.block.9.layer.1.mlp.router,10,4,0.0,0.9999998807907104
encoder.block.9.layer.1.mlp.router,10,5,0.0,0.9999998807907104
encoder.block.9.layer.1.mlp.router,10,6,0.0,0.9999998807907104
encoder.block.9.layer.1.mlp.router,10,7,0.0,0.9999998807907104
encoder.block.9.layer.1.mlp.router,11,0,0.0,1.0
encoder.block.9.layer.1.mlp.router,11,1,0.0,1.0
encoder.block.9.layer.1.mlp.router,11,2,0.0,1.0
encoder.block.9.layer.1.mlp.router,11,3,0.0,1.0
encoder.block.9.layer.1.mlp.router,11,4,1.0,1.0
encoder.block.9.layer.1.mlp.router,11,5,0.0,1.0
encoder.block.9.layer.1.mlp.router,11,6,0.0,1.0
encoder.block.9.layer.1.mlp.router,11,7,0.0,1.0
encoder.block.9.layer.1.mlp.router,12,0,0.0,1.0
encoder.block.9.layer.1.mlp.router,12,1,0.0,1.0
encoder.block.9.layer.1.mlp.router,12,2,1.0,1.0
encoder.block.9.layer.1.mlp.router,12,3,0.0,1.0
encoder.block.9.layer.1.mlp.router,12,4,0.0,1.0
encoder.block.9.layer.1.mlp.router,12,5,0.0,1.0
encoder.block.9.layer.1.mlp.router,12,6,0.0,1.0
encoder.block.9.layer.1.mlp.router,12,7,0.0,1.0
encoder.block.9.layer.1.mlp.router,13,0,1.0,1.0
encoder.block.9.layer.1.mlp.router,13,1,0.0,1.0
encoder.block.9.layer.1.mlp.router,13,2,0.0,1.0
encoder.block.9.layer.1.mlp.router,13,3,0.0,1.0
encoder.block.9.layer.1.mlp.router,13,4,0.0,1.0
encoder.block.9.layer.1.mlp.router,13,5,0.0,1.0
encoder.block.9.layer.1.mlp.router,13,6,0.0,1.0
encoder.block.9.layer.1.mlp.router,13,7,0.0,1.0
encoder.block.9.layer.1.mlp.router,14,0,0.0,1.0
encoder.block.9.layer.1.mlp.router,14,1,0.0,1.0
encoder.block.9.layer.1.mlp.router,14,2,1.0,1.0
encoder.block.9.layer.1.mlp.router,14,3,0.0,1.0
encoder.block.9.layer.1.mlp.router,14,4,0.0,1.0
encoder.block.9.layer.1.mlp.router,14,5,0.0,1.0
encoder.block.9.layer.1.mlp.router,14,6,0.0,1.0
encoder.block.9.layer.1.mlp.router,14,7,0.0,1.0
encoder.block.9.layer.1.mlp.router,15,0,0.0,0.9065307974815369
encoder.block.9.layer.1.mlp.router,15,1,0.0,0.9065307974815369
encoder.block.9.layer.1.mlp.router,15,2,1.0,0.9065307974815369
encoder.block.9.layer.1.mlp.router,15,3,0.0,0.9065307974815369
encoder.block.9.layer.1.mlp.router,15,4,0.0,0.9065307974815369
encoder.block.9.layer.1.mlp.router,15,5,0.0,0.9065307974815369
encoder.block.9.layer.1.mlp.router,15,6,0.0,0.9065307974815369
encoder.block.9.layer.1.mlp.router,15,7,0.0,0.9065307974815369
encoder.block.9.layer.1.mlp.router,16,0,0.0,0.999755322933197
encoder.block.9.layer.1.mlp.router,16,1,0.0,0.999755322933197
encoder.block.9.layer.1.mlp.router,16,2,0.0,0.999755322933197
encoder.block.9.layer.1.mlp.router,16,3,1.0,0.999755322933197
encoder.block.9.layer.1.mlp.router,16,4,0.0,0.999755322933197
encoder.block.9.layer.1.mlp.router,16,5,0.0,0.999755322933197
encoder.block.9.layer.1.mlp.router,16,6,0.0,0.999755322933197
encoder.block.9.layer.1.mlp.router,16,7,0.0,0.999755322933197
encoder.block.11.layer.1.mlp.router,0,0,0.0,1.0
encoder.block.11.layer.1.mlp.router,0,1,0.0,1.0
encoder.block.11.layer.1.mlp.router,0,2,0.0,1.0
encoder.block.11.layer.1.mlp.router,0,3,0.0,1.0
encoder.block.11.layer.1.mlp.router,0,4,0.0,1.0
encoder.block.11.layer.1.mlp.router,0,5,0.0,1.0
encoder.block.11.layer.1.mlp.router,0,6,0.0,1.0
encoder.block.11.layer.1.mlp.router,0,7,1.0,1.0
encoder.block.11.layer.1.mlp.router,1,0,0.0,0.9997420907020569
encoder.block.11.layer.1.mlp.router,1,1,0.0,0.9997420907020569
encoder.block.11.layer.1.mlp.router,1,2,1.0,0.9997420907020569
encoder.block.11.layer.1.mlp.router,1,3,0.0,0.9997420907020569
encoder.block.11.layer.1.mlp.router,1,4,0.0,0.9997420907020569
encoder.block.11.layer.1.mlp.router,1,5,0.0,0.9997420907020569
encoder.block.11.layer.1.mlp.router,1,6,0.0,0.9997420907020569
encoder.block.11.layer.1.mlp.router,1,7,0.0,0.9997420907020569
encoder.block.11.layer.1.mlp.router,2,0,0.0,0.7837499976158142
encoder.block.11.layer.1.mlp.router,2,1,0.0,0.7837499976158142
encoder.block.11.layer.1.mlp.router,2,2,0.0,0.7837499976158142
encoder.block.11.layer.1.mlp.router,2,3,0.0,0.7837499976158142
encoder.block.11.layer.1.mlp.router,2,4,1.0,0.7837499976158142
encoder.block.11.layer.1.mlp.router,2,5,0.0,0.7837499976158142
encoder.block.11.layer.1.mlp.router,2,6,0.0,0.7837499976158142
encoder.block.11.layer.1.mlp.router,2,7,0.0,0.7837499976158142
encoder.block.11.layer.1.mlp.router,3,0,0.0,0.9996448755264282
encoder.block.11.layer.1.mlp.router,3,1,0.0,0.9996448755264282
encoder.block.11.layer.1.mlp.router,3,2,0.0,0.9996448755264282
encoder.block.11.layer.1.mlp.router,3,3,0.0,0.9996448755264282
encoder.block.11.layer.1.mlp.router,3,4,0.0,0.9996448755264282
encoder.block.11.layer.1.mlp.router,3,5,0.0,0.9996448755264282
encoder.block.11.layer.1.mlp.router,3,6,1.0,0.9996448755264282
encoder.block.11.layer.1.mlp.router,3,7,0.0,0.9996448755264282
encoder.block.11.layer.1.mlp.router,4,0,0.0,0.9990676045417786
encoder.block.11.layer.1.mlp.router,4,1,0.0,0.9990676045417786
encoder.block.11.layer.1.mlp.router,4,2,0.0,0.9990676045417786
encoder.block.11.layer.1.mlp.router,4,3,0.0,0.9990676045417786
encoder.block.11.layer.1.mlp.router,4,4,0.0,0.9990676045417786
encoder.block.11.layer.1.mlp.router,4,5,1.0,0.9990676045417786
encoder.block.11.layer.1.mlp.router,4,6,0.0,0.9990676045417786
encoder.block.11.layer.1.mlp.router,4,7,0.0,0.9990676045417786
encoder.block.11.layer.1.mlp.router,5,0,0.0,1.0
encoder.block.11.layer.1.mlp.router,5,1,0.0,1.0
encoder.block.11.layer.1.mlp.router,5,2,0.0,1.0
encoder.block.11.layer.1.mlp.router,5,3,0.0,1.0
encoder.block.11.layer.1.mlp.router,5,4,0.0,1.0
encoder.block.11.layer.1.mlp.router,5,5,0.0,1.0
encoder.block.11.layer.1.mlp.router,5,6,1.0,1.0
encoder.block.11.layer.1.mlp.router,5,7,0.0,1.0
encoder.block.11.layer.1.mlp.router,6,0,0.0,1.0
encoder.block.11.layer.1.mlp.router,6,1,1.0,1.0
encoder.block.11.layer.1.mlp.router,6,2,0.0,1.0
encoder.block.11.layer.1.mlp.router,6,3,0.0,1.0
encoder.block.11.layer.1.mlp.router,6,4,0.0,1.0
encoder.block.11.layer.1.mlp.router,6,5,0.0,1.0
encoder.block.11.layer.1.mlp.router,6,6,0.0,1.0
encoder.block.11.layer.1.mlp.router,6,7,0.0,1.0
encoder.block.11.layer.1.mlp.router,7,0,0.0,1.0
encoder.block.11.layer.1.mlp.router,7,1,1.0,1.0
encoder.block.11.layer.1.mlp.router,7,2,0.0,1.0
encoder.block.11.layer.1.mlp.router,7,3,0.0,1.0
encoder.block.11.layer.1.mlp.router,7,4,0.0,1.0
encoder.block.11.layer.1.mlp.router,7,5,0.0,1.0
encoder.block.11.layer.1.mlp.router,7,6,0.0,1.0
encoder.block.11.layer.1.mlp.router,7,7,0.0,1.0
encoder.block.11.layer.1.mlp.router,8,0,0.0,1.0
encoder.block.11.layer.1.mlp.router,8,1,0.0,1.0
encoder.block.11.layer.1.mlp.router,8,2,0.0,1.0
encoder.block.11.layer.1.mlp.router,8,3,1.0,1.0
encoder.block.11.layer.1.mlp.router,8,4,0.0,1.0
encoder.block.11.layer.1.mlp.router,8,5,0.0,1.0
encoder.block.11.layer.1.mlp.router,8,6,0.0,1.0
encoder.block.11.layer.1.mlp.router,8,7,0.0,1.0
encoder.block.11.layer.1.mlp.router,9,0,1.0,0.9901530146598816
encoder.block.11.layer.1.mlp.router,9,1,0.0,0.9901530146598816
encoder.block.11.layer.1.mlp.router,9,2,0.0,0.9901530146598816
encoder.block.11.layer.1.mlp.router,9,3,0.0,0.9901530146598816
encoder.block.11.layer.1.mlp.router,9,4,0.0,0.9901530146598816
encoder.block.11.layer.1.mlp.router,9,5,0.0,0.9901530146598816
encoder.block.11.layer.1.mlp.router,9,6,0.0,0.9901530146598816
encoder.block.11.layer.1.mlp.router,9,7,0.0,0.9901530146598816
encoder.block.11.layer.1.mlp.router,10,0,1.0,0.9835140705108643
encoder.block.11.layer.1.mlp.router,10,1,0.0,0.9835140705108643
encoder.block.11.layer.1.mlp.router,10,2,0.0,0.9835140705108643
encoder.block.11.layer.1.mlp.router,10,3,0.0,0.9835140705108643
encoder.block.11.layer.1.mlp.router,10,4,0.0,0.9835140705108643
encoder.block.11.layer.1.mlp.router,10,5,0.0,0.9835140705108643
encoder.block.11.layer.1.mlp.router,10,6,0.0,0.9835140705108643
encoder.block.11.layer.1.mlp.router,10,7,0.0,0.9835140705108643
encoder.block.11.layer.1.mlp.router,11,0,0.0,1.0
encoder.block.11.layer.1.mlp.router,11,1,0.0,1.0
encoder.block.11.layer.1.mlp.router,11,2,0.0,1.0
encoder.block.11.layer.1.mlp.router,11,3,0.0,1.0
encoder.block.11.layer.1.mlp.router,11,4,0.0,1.0
encoder.block.11.layer.1.mlp.router,11,5,0.0,1.0
encoder.block.11.layer.1.mlp.router,11,6,0.0,1.0
encoder.block.11.layer.1.mlp.router,11,7,1.0,1.0
encoder.block.11.layer.1.mlp.router,12,0,0.0,0.9998362064361572
encoder.block.11.layer.1.mlp.router,12,1,1.0,0.9998362064361572
encoder.block.11.layer.1.mlp.router,12,2,0.0,0.9998362064361572
encoder.block.11.layer.1.mlp.router,12,3,0.0,0.9998362064361572
encoder.block.11.layer.1.mlp.router,12,4,0.0,0.9998362064361572
encoder.block.11.layer.1.mlp.router,12,5,0.0,0.9998362064361572
encoder.block.11.layer.1.mlp.router,12,6,0.0,0.9998362064361572
encoder.block.11.layer.1.mlp.router,12,7,0.0,0.9998362064361572
encoder.block.11.layer.1.mlp.router,13,0,0.0,1.0
encoder.block.11.layer.1.mlp.router,13,1,0.0,1.0
encoder.block.11.layer.1.mlp.router,13,2,0.0,1.0
encoder.block.11.layer.1.mlp.router,13,3,1.0,1.0
encoder.block.11.layer.1.mlp.router,13,4,0.0,1.0
encoder.block.11.layer.1.mlp.router,13,5,0.0,1.0
encoder.block.11.layer.1.mlp.router,13,6,0.0,1.0
encoder.block.11.layer.1.mlp.router,13,7,0.0,1.0
encoder.block.11.layer.1.mlp.router,14,0,0.0,1.0
encoder.block.11.layer.1.mlp.router,14,1,0.0,1.0
encoder.block.11.layer.1.mlp.router,14,2,1.0,1.0
encoder.block.11.layer.1.mlp.router,14,3,0.0,1.0
encoder.block.11.layer.1.mlp.router,14,4,0.0,1.0
encoder.block.11.layer.1.mlp.router,14,5,0.0,1.0
encoder.block.11.layer.1.mlp.router,14,6,0.0,1.0
encoder.block.11.layer.1.mlp.router,14,7,0.0,1.0
encoder.block.11.layer.1.mlp.router,15,0,0.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,15,1,0.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,15,2,0.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,15,3,0.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,15,4,0.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,15,5,0.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,15,6,0.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,15,7,1.0,0.9999970197677612
encoder.block.11.layer.1.mlp.router,16,0,0.0,0.9695432186126709
encoder.block.11.layer.1.mlp.router,16,1,0.0,0.9695432186126709
encoder.block.11.layer.1.mlp.router,16,2,0.0,0.9695432186126709
encoder.block.11.layer.1.mlp.router,16,3,0.0,0.9695432186126709
encoder.block.11.layer.1.mlp.router,16,4,1.0,0.9695432186126709
encoder.block.11.layer.1.mlp.router,16,5,0.0,0.9695432186126709
encoder.block.11.layer.1.mlp.router,16,6,0.0,0.9695432186126709
encoder.block.11.layer.1.mlp.router,16,7,0.0,0.9695432186126709
